record_id,sample,raw_symbol,label
112,284595,N,N
112,284847,N,N
112,285100,N,N
112,285356,N,N
112,285601,N,N
112,285851,N,N
112,286099,N,N
112,286349,N,N
112,286597,N,N
112,286842,N,N
112,287089,N,N
112,287335,N,N
112,287583,N,N
112,287832,N,N
112,288081,N,N
112,288327,N,N
112,288573,N,N
112,288825,N,N
112,289073,N,N
112,289322,N,N
112,289559,N,N
112,289806,N,N
112,290047,N,N
112,290290,N,N
112,290534,N,N
112,290777,N,N
112,291015,N,N
112,291253,N,N
112,291497,N,N
112,291738,N,N
112,291981,N,N
112,292217,N,N
112,292459,N,N
112,292703,N,N
112,292946,N,N
112,293196,N,N
112,293440,N,N
112,293686,N,N
112,293926,N,N
112,294180,N,N
112,294425,N,N
112,294670,N,N
112,294910,N,N
112,295153,N,N
112,295390,N,N
112,295629,N,N
112,295874,N,N
112,296112,N,N
112,296348,N,N
112,296585,N,N
112,296828,N,N
112,297070,N,N
112,297307,N,N
112,297542,N,N
112,297780,N,N
112,298021,N,N
112,298260,N,N
112,298503,N,N
112,298743,N,N
112,298983,N,N
112,299220,N,N
112,299467,N,N
112,299708,N,N
112,299947,N,N
112,300186,N,N
112,300429,N,N
112,300670,N,N
112,300910,N,N
112,301162,N,N
112,301401,N,N
112,301643,N,N
112,301885,N,N
112,302136,N,N
112,302376,N,N
112,302614,N,N
112,302856,N,N
112,303098,N,N
112,303338,N,N
112,303577,N,N
112,303820,N,N
112,304058,N,N
112,304296,N,N
112,304537,N,N
112,304781,N,N
112,305023,N,N
112,305262,N,N
112,305504,N,N
112,305749,N,N
112,305996,N,N
112,306237,N,N
112,306486,N,N
112,306731,N,N
112,306969,N,N
112,307215,N,N
112,307465,N,N
112,307708,N,N
112,307945,N,N
112,308193,N,N
112,308435,N,N
112,308676,N,N
112,308924,N,N
112,309172,N,N
112,309414,N,N
112,309655,N,N
112,309904,N,N
112,310151,N,N
112,310400,N,N
112,310638,N,N
112,310890,N,N
112,311133,N,N
112,311377,N,N
112,311626,N,N
112,311877,N,N
112,312119,N,N
112,312368,N,N
112,312621,N,N
112,312870,N,N
112,313116,N,N
112,313358,N,N
112,313608,N,N
112,313853,N,N
112,314100,N,N
112,314354,N,N
112,314601,N,N
112,314850,N,N
112,315095,N,N
112,315350,N,N
112,315595,N,N
112,315839,N,N
112,316088,N,N
112,316335,N,N
112,316580,N,N
112,316828,N,N
112,317081,N,N
112,317328,N,N
112,317579,N,N
112,317835,N,N
112,318090,N,N
112,318342,N,N
112,318594,N,N
112,318851,N,N
112,319106,N,N
112,319361,N,N
112,319623,N,N
112,319880,N,N
112,320136,N,N
112,320392,N,N
112,320655,N,N
112,320908,N,N
112,321163,N,N
112,321419,N,N
112,321672,N,N
112,321929,N,N
112,322183,N,N
112,322442,N,N
112,322693,N,N
112,322944,N,N
112,323206,N,N
112,323459,N,N
112,323718,N,N
112,323969,N,N
112,324226,N,N
112,324478,N,N
112,324734,N,N
112,324991,N,N
112,325242,N,N
112,325492,N,N
112,325749,N,N
112,326001,N,N
112,326260,N,N
112,326507,N,N
112,326764,N,N
112,327015,N,N
112,327275,N,N
112,327536,N,N
112,327796,N,N
112,328053,N,N
112,328310,N,N
112,328568,N,N
112,328829,N,N
112,329079,N,N
112,329333,N,N
112,329581,N,N
112,329835,N,N
112,330093,N,N
112,330350,N,N
112,330606,N,N
112,330859,N,N
112,331122,N,N
112,331376,N,N
112,331631,N,N
112,331883,N,N
112,332137,N,N
112,332390,N,N
112,332646,N,N
112,332903,N,N
112,333157,N,N
112,333413,N,N
112,333672,N,N
112,333925,N,N
112,334184,N,N
112,334435,N,N
112,334693,N,N
112,334950,N,N
112,335206,N,N
112,335465,N,N
112,335721,N,N
112,335974,N,N
112,336231,N,N
112,336488,N,N
112,336746,N,N
112,336994,N,N
112,337253,N,N
112,337507,N,N
112,337764,N,N
112,338021,N,N
112,338281,N,N
112,338530,N,N
112,338779,N,N
112,339037,N,N
112,339293,N,N
112,339540,N,N
112,339790,N,N
112,340041,N,N
112,340295,N,N
112,340549,N,N
112,340805,N,N
112,341059,N,N
112,341307,N,N
112,341561,N,N
112,341814,N,N
112,342070,N,N
112,342315,N,N
112,342569,N,N
112,342819,N,N
112,343071,N,N
112,343327,N,N
112,343581,N,N
112,343829,N,N
112,344081,N,N
112,344339,N,N
112,344592,N,N
112,344842,N,N
112,345100,N,N
112,345354,N,N
112,345609,N,N
112,345865,N,N
112,346125,N,N
112,346377,N,N
112,346627,N,N
112,346884,N,N
112,347138,N,N
112,347393,N,N
112,347640,N,N
112,347898,N,N
112,348149,N,N
112,348399,N,N
112,348655,N,N
112,348907,N,N
112,349156,N,N
112,349408,N,N
112,349664,N,N
112,349916,N,N
112,350163,N,N
112,350416,N,N
112,350667,N,N
112,350916,N,N
112,351169,N,N
112,351425,N,N
112,351675,N,N
112,351922,N,N
112,352182,N,N
112,352433,N,N
112,352689,N,N
112,352939,N,N
112,353203,N,N
112,353463,N,N
112,353725,N,N
112,353992,N,N
112,354254,N,N
112,354516,N,N
112,354783,N,N
112,355050,N,N
112,355313,N,N
112,355569,N,N
112,355835,N,N
112,356092,N,N
112,356351,N,N
112,356617,N,N
112,356877,N,N
112,357135,N,N
112,357397,N,N
112,357668,N,N
112,357930,N,N
112,358185,N,N
112,358450,N,N
112,358706,N,N
112,358967,N,N
112,359230,N,N
112,359485,N,N
112,359737,N,N
112,359992,N,N
112,360249,N,N
112,360496,N,N
112,360745,N,N
112,360996,N,N
112,361245,N,N
112,361494,N,N
112,361750,N,N
112,362009,N,N
112,362263,N,N
112,362517,N,N
112,362781,N,N
112,363035,N,N
112,363297,N,N
112,363547,N,N
112,363804,N,N
112,364053,N,N
112,364308,N,N
112,364563,N,N
112,364805,N,N
112,365054,N,N
112,365307,N,N
112,365557,N,N
112,365809,N,N
112,366054,N,N
112,366311,N,N
112,366559,N,N
112,366811,N,N
112,367065,N,N
112,367316,N,N
112,367567,N,N
112,367816,N,N
112,368077,N,N
112,368323,N,N
112,368577,N,N
112,368826,N,N
112,369079,N,N
112,369336,N,N
112,369596,N,N
112,369855,N,N
112,370112,N,N
112,370370,N,N
112,370638,N,N
112,370895,N,N
112,371156,N,N
112,371410,N,N
112,371663,N,N
112,371920,N,N
112,372174,N,N
112,372433,N,N
112,372686,N,N
112,372938,N,N
112,373191,N,N
112,373446,N,N
112,373708,N,N
112,373956,N,N
112,374217,N,N
112,374478,N,N
112,374740,N,N
112,375007,N,N
112,375268,N,N
112,375534,N,N
112,375798,N,N
112,376062,N,N
112,376330,N,N
112,376587,N,N
112,376850,N,N
112,377110,N,N
112,377371,N,N
112,377633,N,N
112,377891,N,N
112,378151,N,N
112,378407,N,N
112,378668,N,N
112,378925,N,N
112,379180,N,N
112,379435,N,N
112,379692,N,N
112,379945,N,N
112,380199,N,N
112,380455,N,N
112,380706,N,N
112,380955,N,N
112,381213,N,N
112,381462,N,N
112,381711,N,N
112,381959,N,N
112,382210,N,N
112,382460,N,N
112,382710,N,N
112,382966,N,N
112,383217,N,N
112,383468,N,N
112,383721,N,N
112,383979,N,N
112,384235,N,N
112,384482,N,N
112,384736,N,N
112,384990,N,N
112,385245,N,N
112,385500,N,N
112,385760,N,N
112,386013,N,N
112,386264,N,N
112,386529,N,N
112,386784,N,N
112,387039,N,N
112,387289,N,N
112,387546,N,N
112,387800,N,N
112,388052,N,N
112,388313,N,N
112,388565,N,N
112,388811,N,N
112,389069,N,N
112,389325,N,N
112,389581,N,N
112,389826,N,N
112,390084,N,N
112,390334,N,N
112,390584,N,N
112,390840,N,N
112,391098,N,N
112,391350,N,N
112,391601,N,N
112,391866,N,N
112,392122,N,N
112,392379,N,N
112,392640,N,N
112,392897,N,N
112,393152,N,N
112,393410,N,N
112,393672,N,N
112,393925,N,N
112,394177,N,N
112,394439,N,N
112,394693,N,N
112,394949,N,N
112,395197,N,N
112,395453,N,N
112,395704,N,N
112,395959,N,N
112,396220,N,N
112,396475,N,N
112,396725,N,N
112,396983,N,N
112,397241,N,N
112,397496,N,N
112,397743,N,N
112,398003,N,N
112,398252,N,N
112,398503,N,N
112,398756,N,N
112,399013,N,N
112,399263,N,N
112,399512,N,N
112,399778,N,N
112,400028,N,N
112,400283,N,N
112,400540,N,N
112,400796,N,N
112,401052,N,N
112,401317,N,N
112,401586,N,N
112,401843,N,N
112,402105,N,N
112,402378,N,N
112,402637,N,N
112,402902,N,N
112,403162,N,N
112,403418,N,N
112,403678,N,N
112,403940,N,N
112,404206,N,N
112,404465,N,N
112,404726,N,N
112,404997,N,N
112,405257,N,N
112,405519,N,N
112,405781,N,N
112,406042,N,N
112,406299,N,N
112,406567,N,N
112,406829,N,N
112,407087,N,N
112,407347,N,N
112,407613,N,N
112,407872,N,N
112,408131,N,N
112,408397,N,N
112,408653,N,N
112,408913,N,N
112,409179,N,N
112,409444,N,N
112,409708,N,N
112,409970,N,N
112,410241,N,N
112,410500,N,N
112,410762,N,N
112,411021,N,N
112,411276,N,N
112,411534,N,N
112,411796,N,N
112,412057,N,N
112,412313,N,N
112,412571,N,N
112,412834,N,N
112,413092,N,N
112,413350,N,N
112,413605,N,N
112,413863,N,N
112,414124,N,N
112,414388,N,N
112,414652,N,N
112,414910,N,N
112,415170,N,N
112,415436,N,N
112,415695,N,N
112,415954,N,N
112,416207,N,N
112,416462,N,N
112,416719,N,N
112,416976,N,N
112,417238,N,N
112,417495,N,N
112,417751,N,N
112,418011,N,N
112,418274,N,N
112,418539,N,N
112,418796,N,N
112,419059,N,N
112,419319,N,N
112,419582,N,N
112,419845,N,N
112,420105,N,N
112,420363,N,N
112,420620,N,N
112,420878,N,N
112,421137,N,N
112,421391,N,N
112,421651,N,N
112,421909,N,N
112,422169,N,N
112,422430,N,N
112,422696,N,N
112,422956,N,N
112,423212,N,N
112,423478,N,N
112,423737,N,N
112,423995,N,N
112,424253,N,N
112,424511,N,N
112,424769,N,N
112,425028,N,N
112,425295,N,N
112,425553,N,N
112,425813,N,N
112,426079,N,N
112,426340,N,N
112,426602,N,N
112,426862,N,N
112,427127,N,N
112,427387,N,N
112,427650,N,N
112,427917,N,N
112,428178,N,N
112,428438,N,N
112,428703,N,N
112,428964,N,N
112,429223,N,N
112,429481,N,N
112,429743,N,N
112,430005,N,N
112,430268,N,N
112,430537,N,N
112,430798,N,N
112,431056,N,N
112,431325,N,N
112,431588,N,N
112,431850,N,N
112,432109,N,N
112,432371,N,N
112,432630,N,N
112,432894,N,N
112,433158,N,N
112,433417,N,N
112,433672,N,N
112,433941,N,N
112,434204,N,N
112,434470,N,N
112,434732,N,N
112,434999,N,N
112,435264,N,N
112,435530,N,N
112,435802,N,N
112,436066,N,N
112,436325,N,N
112,436593,N,N
112,436856,N,N
112,437118,N,N
112,437381,N,N
112,437644,N,N
112,437902,N,N
112,438163,N,N
112,438431,N,N
112,438690,N,N
112,438945,N,N
112,439215,N,N
112,439474,N,N
112,439736,N,N
112,439996,N,N
112,440258,N,N
112,440518,N,N
112,440776,N,N
112,441043,N,N
112,441299,N,N
112,441558,N,N
112,441821,N,N
112,442084,N,N
112,442341,N,N
112,442597,N,N
112,442861,N,N
112,443120,N,N
112,443385,N,N
112,443652,N,N
112,443912,N,N
112,444172,N,N
112,444441,N,N
112,444703,N,N
112,444964,N,N
112,445220,N,N
112,445481,N,N
112,445739,N,N
112,445999,N,N
112,446263,N,N
112,446518,N,N
112,446772,N,N
112,447036,N,N
112,447293,N,N
112,447553,N,N
112,447807,N,N
112,448069,N,N
112,448328,N,N
112,448589,N,N
112,448859,N,N
112,449115,N,N
112,449373,N,N
112,449637,N,N
112,449900,N,N
112,450161,N,N
112,450416,N,N
112,450683,N,N
112,450941,N,N
112,451205,N,N
112,451474,N,N
112,451738,N,N
112,452002,N,N
112,452273,N,N
112,452541,N,N
112,452810,N,N
112,453072,N,N
112,453340,N,N
112,453600,N,N
112,453860,N,N
112,454124,N,N
112,454381,N,N
112,454639,N,N
112,454899,N,N
112,455160,N,N
112,455417,N,N
112,455671,N,N
112,455933,N,N
112,456189,N,N
112,456450,N,N
112,456715,N,N
112,456975,N,N
112,457235,N,N
112,457496,N,N
112,457762,N,N
112,458022,N,N
112,458275,N,N
112,458538,N,N
112,458794,N,N
112,459055,N,N
112,459316,N,N
112,459575,N,N
112,459833,N,N
112,460090,N,N
112,460357,N,N
112,460612,N,N
112,460871,N,N
112,461126,N,N
112,461384,N,N
112,461643,N,N
112,461904,N,N
112,462165,N,N
112,462421,N,N
112,462677,N,N
112,462941,N,N
112,463199,N,N
112,463459,N,N
112,463713,N,N
112,463970,N,N
112,464230,N,N
112,464489,N,N
112,464754,N,N
112,465011,N,N
112,465270,N,N
112,465533,N,N
112,465796,N,N
112,466064,N,N
112,466318,N,N
112,466583,N,N
112,466843,N,N
112,467105,N,N
112,467371,N,N
112,467632,N,N
112,467890,N,N
112,468149,N,N
112,468410,N,N
112,468671,N,N
112,468924,N,N
112,469186,N,N
112,469446,N,N
112,469705,N,N
112,469973,N,N
112,470236,N,N
112,470500,N,N
112,470766,N,N
112,471034,N,N
112,471301,N,N
112,471558,N,N
112,471826,N,N
112,472089,N,N
112,472353,N,N
112,472621,N,N
112,472889,N,N
112,473154,N,N
112,473424,N,N
112,473695,N,N
112,473962,N,N
112,474226,N,N
112,474498,N,N
112,474768,N,N
112,475037,N,N
112,475314,N,N
112,475581,N,N
112,475844,N,N
112,476119,N,N
112,476384,N,N
112,476647,N,N
112,476910,N,N
112,477172,N,N
112,477433,N,N
112,477698,N,N
112,477964,N,N
112,478226,N,N
112,478485,N,N
112,478759,N,N
112,479029,N,N
112,479290,N,N
112,479560,N,N
112,479824,N,N
112,480086,N,N
112,480352,N,N
112,480616,N,N
112,480875,N,N
112,481132,N,N
112,481401,N,N
112,481661,N,N
112,481918,N,N
112,482180,N,N
112,482437,N,N
112,482694,N,N
112,482956,N,N
112,483221,N,N
112,483483,N,N
112,483737,N,N
112,484005,N,N
112,484263,N,N
112,484519,N,N
112,484778,N,N
112,485036,N,N
112,485294,N,N
112,485555,N,N
112,485822,N,N
112,486079,N,N
112,486337,N,N
112,486608,N,N
112,486872,N,N
112,487135,N,N
112,487400,N,N
112,487666,N,N
112,487926,N,N
112,488192,N,N
112,488457,N,N
112,488713,N,N
112,488971,N,N
112,489238,N,N
112,489496,N,N
112,489747,N,N
112,490003,N,N
112,490258,N,N
112,490513,N,N
112,490768,N,N
112,491035,N,N
112,491289,N,N
112,491551,N,N
112,491817,N,N
112,492079,N,N
112,492339,N,N
112,492592,N,N
112,492855,N,N
112,493110,N,N
112,493373,N,N
112,493637,N,N
112,493896,N,N
112,494153,N,N
112,494420,N,N
112,494684,N,N
112,494951,N,N
112,495210,N,N
112,495477,N,N
112,495739,N,N
112,496008,N,N
112,496279,N,N
112,496540,N,N
112,496800,N,N
112,497065,N,N
112,497331,N,N
112,497591,N,N
112,497848,N,N
112,498109,N,N
112,498364,N,N
112,498622,N,N
112,498885,N,N
112,499145,N,N
112,499402,N,N
112,499665,N,N
112,499929,N,N
112,500194,N,N
112,500449,N,N
112,500716,N,N
112,500973,N,N
112,501233,N,N
112,501498,N,N
112,501760,N,N
112,502025,N,N
112,502288,N,N
112,502554,N,N
112,502817,N,N
112,503077,N,N
112,503343,N,N
112,503602,N,N
112,503863,N,N
112,504131,N,N
112,504393,N,N
112,504657,N,N
112,504921,N,N
112,505190,N,N
112,505457,N,N
112,505716,N,N
112,505986,N,N
112,506246,N,N
112,506514,N,N
112,506781,N,N
112,507045,N,N
112,507309,N,N
112,507574,N,N
112,507844,N,N
112,508110,N,N
112,508373,N,N
112,508638,N,N
112,508905,N,N
112,509173,N,N
112,509443,N,N
112,509710,N,N
112,509974,N,N
112,510242,N,N
112,510511,N,N
112,510781,N,N
112,511039,N,N
112,511306,N,N
112,511568,N,N
112,511832,N,N
112,512100,N,N
112,512361,N,N
112,512625,N,N
112,512890,N,N
112,513156,N,N
112,513423,N,N
112,513680,N,N
112,513943,N,N
112,514203,N,N
112,514465,N,N
112,514727,N,N
112,514986,N,N
112,515247,N,N
112,515508,N,N
112,515771,N,N
112,516033,N,N
112,516286,N,N
112,516547,N,N
112,516806,N,N
112,517065,N,N
112,517329,N,N
112,517591,N,N
112,517853,N,N
112,518119,N,N
112,518384,N,N
112,518650,N,N
112,518907,N,N
112,519169,N,N
112,519434,N,N
112,519692,N,N
112,519957,N,N
112,520218,N,N
112,520475,N,N
112,520740,N,N
112,520999,N,N
112,521264,N,N
112,521513,N,N
112,521775,N,N
112,522033,N,N
112,522295,N,N
112,522558,N,N
112,522818,N,N
112,523077,N,N
112,523337,N,N
112,523605,N,N
112,523867,N,N
112,524121,N,N
112,524385,N,N
112,524647,N,N
112,524909,N,N
112,525179,N,N
112,525446,N,N
112,525710,N,N
112,525976,N,N
112,526250,N,N
112,526522,N,N
112,526781,N,N
112,527055,N,N
112,527319,N,N
112,527586,N,N
112,527857,N,N
112,528122,N,N
112,528383,N,N
112,528650,N,N
112,528916,N,N
112,529179,N,N
112,529435,N,N
112,529700,N,N
112,529963,N,N
112,530221,N,N
112,530492,N,N
112,530755,N,N
112,531017,N,N
112,531287,N,N
112,531554,N,N
112,531824,N,N
112,532082,N,N
112,532352,N,N
112,532616,N,N
112,532879,N,N
112,533149,N,N
112,533414,N,N
112,533677,N,N
112,533947,N,N
112,534217,N,N
112,534482,N,N
112,534745,N,N
112,535017,N,N
112,535283,N,N
112,535550,N,N
112,535824,N,N
112,536087,N,N
112,536351,N,N
112,536620,N,N
112,536883,N,N
112,537146,N,N
112,537401,N,N
112,537666,N,N
112,537923,N,N
112,538186,N,N
112,538454,N,N
112,538711,N,N
112,538974,N,N
112,539242,N,N
112,539510,N,N
112,539778,N,N
112,540038,N,N
112,540306,N,N
112,540567,N,N
112,540833,N,N
112,541106,N,N
112,541366,N,N
112,541629,N,N
112,541903,N,N
112,542171,N,N
112,542442,N,N
112,542710,N,N
112,542977,N,N
112,543246,N,N
112,543523,N,N
112,543802,N,N
112,544065,N,N
112,544332,N,N
112,544608,N,N
112,544874,N,N
112,545143,N,N
112,545412,N,N
112,545672,N,N
112,545937,N,N
112,546203,N,N
112,546468,N,N
112,546732,N,N
112,546993,N,N
112,547267,N,N
112,547531,N,N
112,547796,N,N
112,548066,N,N
112,548327,N,N
112,548593,N,N
112,548864,N,N
112,549130,N,N
112,549395,N,N
112,549664,N,N
112,549933,N,N
112,550198,N,N
112,550460,N,N
112,550727,N,N
112,550991,N,N
112,551259,N,N
112,551531,N,N
112,551796,N,N
112,552064,N,N
112,552333,N,N
112,552603,N,N
112,552869,N,N
112,553124,N,N
112,553389,N,N
112,553646,N,N
112,553910,N,N
112,554174,N,N
112,554432,N,N
112,554691,N,N
112,554958,N,N
112,555222,N,N
112,555489,N,N
112,555749,N,N
112,556014,N,N
112,556277,N,N
112,556545,N,N
112,556814,N,N
112,557076,N,N
112,557342,N,N
112,557607,N,N
112,557873,N,N
112,558140,N,N
112,558398,N,N
112,558662,N,N
112,558921,N,N
112,559185,N,N
112,559452,N,N
112,559713,N,N
112,559975,N,N
112,560243,N,N
112,560506,N,N
112,560772,N,N
112,561032,N,N
112,561296,N,N
112,561557,N,N
112,561819,N,N
112,562084,N,N
112,562344,N,N
112,562604,N,N
112,562867,N,N
112,563127,N,N
112,563389,N,N
112,563645,N,N
112,563906,N,N
112,564168,N,N
112,564427,N,N
112,564691,N,N
112,564950,N,N
112,565207,N,N
112,565470,N,N
112,565728,N,N
112,565991,N,N
112,566241,N,N
112,566504,N,N
112,566760,N,N
112,567018,N,N
112,567277,N,N
112,567534,N,N
112,567792,N,N
112,568048,N,N
112,568312,N,N
112,568571,N,N
112,568825,N,N
112,569084,N,N
112,569344,N,N
112,569602,N,N
112,569865,N,N
112,570127,N,N
112,570387,N,N
112,570642,N,N
112,570909,N,N
112,571170,N,N
112,571426,N,N
112,571684,N,N
112,571941,N,N
112,572200,N,N
112,572454,N,N
112,572719,N,N
112,572972,N,N
112,573227,N,N
112,573489,N,N
112,573748,N,N
112,574007,N,N
112,574262,N,N
112,574522,N,N
112,574779,N,N
112,575038,N,N
112,575302,N,N
112,575564,N,N
112,575819,N,N
112,576084,N,N
112,576343,N,N
112,576606,N,N
112,576857,N,N
112,577122,N,N
112,577379,N,N
112,577635,N,N
112,577899,N,N
112,578154,N,N
112,578411,N,N
112,578669,N,N
112,578931,N,N
112,579188,N,N
112,579441,N,N
112,579701,N,N
112,579959,N,N
112,580213,N,N
112,580476,N,N
112,580732,N,N
112,580990,N,N
112,581249,N,N
112,581515,N,N
112,581775,N,N
112,582028,N,N
112,582295,N,N
112,582555,N,N
112,582817,N,N
112,583082,N,N
112,583346,N,N
112,583606,N,N
112,583870,N,N
112,584138,N,N
112,584396,N,N
112,584651,N,N
112,584911,N,N
112,585169,N,N
112,585422,N,N
112,585685,N,N
112,585940,N,N
112,586195,N,N
112,586453,N,N
112,586718,N,N
112,586979,N,N
112,587233,N,N
112,587500,N,N
112,587757,N,N
112,588018,N,N
112,588284,N,N
112,588547,N,N
112,588806,N,N
112,589069,N,N
112,589338,N,N
112,589600,N,N
112,589857,N,N
112,590124,N,N
112,590384,N,N
112,590644,N,N
112,590911,N,N
112,591173,N,N
112,591433,N,N
112,591696,N,N
112,591963,N,N
112,592219,N,N
112,592473,N,N
112,592735,N,N
112,592990,N,N
112,593244,N,N
112,593505,N,N
112,593762,N,N
112,594020,N,N
112,594279,N,N
112,594545,N,N
112,594806,N,N
112,595059,N,N
112,595326,N,N
112,595583,N,N
112,595846,N,N
112,596116,N,N
112,596380,N,N
112,596642,N,N
112,596902,N,N
112,597173,N,N
112,597430,N,N
112,597688,N,N
112,597950,N,N
112,598205,N,N
112,598467,N,N
112,598731,N,N
112,598995,N,N
112,599253,N,N
112,599516,N,N
112,599787,N,N
112,600048,N,N
112,600309,N,N
112,600572,N,N
112,600830,N,N
112,601091,N,N
112,601354,N,N
112,601616,N,N
112,601871,N,N
112,602129,N,N
112,602395,N,N
112,602654,N,N
112,602913,N,N
112,603174,N,N
112,603432,N,N
112,603692,N,N
112,603957,N,N
112,604221,N,N
112,604481,N,N
112,604739,N,N
112,605007,N,N
112,605265,N,N
112,605525,N,N
112,605783,N,N
112,606037,N,N
112,606296,N,N
112,606553,N,N
112,606815,N,N
112,607069,N,N
112,607328,N,N
112,607589,N,N
112,607848,N,N
112,608109,N,N
112,608365,N,N
112,608625,N,N
112,608883,N,N
112,609144,N,N
112,609406,N,N
112,609663,N,N
112,609919,N,N
112,610178,N,N
112,610434,N,N
112,610691,N,N
112,610938,N,N
112,611196,N,N
112,611449,N,N
112,611708,N,N
112,611968,N,N
112,612226,N,N
112,612487,N,N
112,612746,N,N
112,613011,N,N
112,613274,N,N
112,613529,N,N
112,613789,N,N
112,614047,N,N
112,614306,N,N
112,614568,N,N
112,614828,N,N
112,615086,N,N
112,615341,N,N
112,615608,N,N
112,615867,N,N
112,616127,N,N
112,616387,N,N
112,616644,N,N
112,616907,N,N
112,617167,N,N
112,617434,N,N
112,617693,N,N
112,617949,N,N
112,618217,N,N
112,618477,N,N
112,618738,N,N
112,618997,N,N
112,619258,N,N
112,619518,N,N
112,619783,N,N
112,620050,N,N
112,620314,N,N
112,620576,N,N
112,620849,N,N
112,621118,N,N
112,621384,N,N
112,621654,N,N
112,621919,N,N
112,622184,N,N
112,622451,N,N
112,622719,N,N
112,622984,N,N
112,623247,N,N
112,623519,N,N
112,623786,N,N
112,624042,N,N
112,624313,N,N
112,624576,N,N
112,624838,N,N
112,625105,N,N
112,625367,N,N
112,625632,N,N
112,625893,N,N
112,626162,N,N
112,626425,N,N
112,626676,N,N
112,626943,N,N
112,627198,N,N
112,627458,N,N
112,627717,N,N
112,627977,N,N
112,628231,N,N
112,628489,N,N
112,628751,N,N
112,629012,N,N
112,629265,N,N
112,629529,N,N
112,629789,N,N
112,630048,N,N
112,630316,N,N
112,630578,N,N
112,630840,N,N
112,631099,N,N
112,631367,N,N
112,631634,N,N
112,631887,N,N
112,632155,N,N
112,632414,N,N
112,632673,N,N
112,632938,N,N
112,633201,N,N
112,633459,N,N
112,633719,N,N
112,633986,N,N
112,634248,N,N
112,634503,N,N
112,634770,N,N
112,635030,N,N
112,635292,N,N
112,635558,N,N
112,635822,N,N
112,636082,N,N
112,636343,N,N
112,636612,N,N
112,636872,N,N
112,637129,N,N
112,637394,N,N
112,637656,N,N
112,637916,N,N
112,638182,N,N
112,638448,N,N
112,638706,N,N
112,638969,N,N
112,639237,N,N
112,639497,N,N
112,639751,N,N
112,640015,N,N
112,640274,N,N
112,640530,N,N
112,640793,N,N
112,641050,N,N
112,641306,N,N
112,641560,N,N
112,641828,N,N
112,642083,N,N
112,642339,N,N
112,642598,N,N
112,642855,N,N
112,643113,N,N
112,643374,N,N
112,643640,N,N
112,643897,N,N
112,644156,N,N
112,644425,N,N
112,644684,N,N
112,644942,N,N
112,645200,N,N
112,645457,N,N
112,645713,N,N
112,645974,N,N
112,646239,N,N
112,646495,N,N
112,646751,N,N
112,647018,N,N
112,647277,N,N
112,647540,N,N
112,647798,N,N
112,648059,N,N
112,648320,N,N
112,648582,N,N
112,648848,N,N
112,649105,N,N
112,649361,N,N
112,649626,N,N
112,649883,N,N
115,161,N,N
115,518,N,N
115,850,N,N
115,1211,N,N
115,1629,N,N
115,1977,N,N
115,2327,N,N
115,2699,N,N
115,3065,N,N
115,3406,N,N
115,3737,N,N
115,4114,N,N
115,4488,N,N
115,4823,N,N
115,5179,N,N
115,5519,N,N
115,5845,N,N
115,6161,N,N
115,6497,N,N
115,6857,N,N
115,7180,N,N
115,7496,N,N
115,7836,N,N
115,8185,N,N
115,8518,N,N
115,8830,N,N
115,9164,N,N
115,9498,N,N
115,9841,N,N
115,10158,N,N
115,10492,N,N
115,10828,N,N
115,11158,N,N
115,11473,N,N
115,11790,N,N
115,12113,N,N
115,12429,N,N
115,12735,N,N
115,13087,N,N
115,13423,N,N
115,13734,N,N
115,14088,N,N
115,14470,N,N
115,14809,N,N
115,15190,N,N
115,15600,N,N
115,15964,N,N
115,16318,N,N
115,16695,N,N
115,17071,N,N
115,17426,N,N
115,17787,N,N
115,18163,N,N
115,18518,N,N
115,18864,N,N
115,19216,N,N
115,19568,N,N
115,19882,N,N
115,20203,N,N
115,20539,N,N
115,20875,N,N
115,21175,N,N
115,21488,N,N
115,21832,N,N
115,22169,N,N
115,22519,N,N
115,22878,N,N
115,23219,N,N
115,23541,N,N
115,23872,N,N
115,24236,N,N
115,24565,N,N
115,24917,N,N
115,25285,N,N
115,25659,N,N
115,26012,N,N
115,26374,N,N
115,26733,N,N
115,27069,N,N
115,27383,N,N
115,27709,N,N
115,28036,N,N
115,28355,N,N
115,28665,N,N
115,28986,N,N
115,29353,N,N
115,29673,N,N
115,30003,N,N
115,30353,N,N
115,30694,N,N
115,31030,N,N
115,31381,N,N
115,31766,N,N
115,32109,N,N
115,32451,N,N
115,32797,N,N
115,33145,N,N
115,33471,N,N
115,33811,N,N
115,34161,N,N
115,34510,N,N
115,34828,N,N
115,35197,N,N
115,35542,N,N
115,35866,N,N
115,36233,N,N
115,36608,N,N
115,36924,N,N
115,37251,N,N
115,37633,N,N
115,38010,N,N
115,38334,N,N
115,38702,N,N
115,39097,N,N
115,39435,N,N
115,39773,N,N
115,40136,N,N
115,40502,N,N
115,40822,N,N
115,41156,N,N
115,41514,N,N
115,41843,N,N
115,42146,N,N
115,42464,N,N
115,42808,N,N
115,43133,N,N
115,43452,N,N
115,43800,N,N
115,44155,N,N
115,44477,N,N
115,44821,N,N
115,45189,N,N
115,45524,N,N
115,45860,N,N
115,46244,N,N
115,46607,N,N
115,46924,N,N
115,47235,N,N
115,47565,N,N
115,47877,N,N
115,48192,N,N
