record_id,sample,raw_symbol,label,RR_current,RR_prev,RR_ratio,RR_local_mean,R_amplitude,QRS_duration,QRS_energy,ST_mean
109,524051,L,N,761.1111111111111,730.5555555555555,1.0548604427333974,721.5277777777778,1.61,15.0,35.786225,-0.5034567901234568
109,524267,V,V,600.0,761.1111111111111,0.8605577689243028,697.2222222222222,0.525,7.0,30.2518,-0.01901234567901234
109,524564,L,N,825.0,600.0,1.1314285714285715,729.1666666666666,0.9,16.0,14.315199999999999,-0.3332716049382716
109,524813,L,N,691.6666666666666,825.0,0.9613899613899614,719.4444444444445,0.675,21.0,9.043375000000001,-0.13858024691358026
109,525055,L,N,672.2222222222223,691.6666666666666,0.9641434262948209,697.2222222222222,0.9,16.0,12.97935,-0.30790123456790125
109,525307,L,N,700.0,672.2222222222223,0.9692307692307693,722.2222222222222,1.04,16.0,16.478825,-0.3949382716049383
109,525555,L,N,688.8888888888889,700.0,1.0010090817356208,688.1944444444443,1.12,14.0,19.938150000000004,-0.47567901234567905
109,525806,L,N,697.2222222222222,688.8888888888889,1.011077542799597,689.5833333333334,1.19,15.0,23.003425,-0.4790740740740741
109,526065,L,N,719.4444444444445,697.2222222222222,1.0257425742574258,701.3888888888889,1.24,16.0,22.953575,-0.46697530864197523
109,526336,L,N,752.7777777777777,719.4444444444445,1.0534499514091349,714.5833333333334,1.305,16.0,24.308075000000002,-0.41376543209876543
109,526592,L,N,711.1111111111111,752.7777777777777,0.987463837994214,720.1388888888889,1.36,17.0,27.948,-0.4427777777777777
109,526831,L,N,663.8888888888889,711.1111111111111,0.9326829268292685,711.8055555555554,1.125,17.0,21.29345,-0.429074074074074
109,527072,L,N,669.4444444444443,663.8888888888889,0.9572989076464747,699.3055555555554,1.205,15.0,21.490975,-0.4046296296296297
109,527313,L,N,669.4444444444443,669.4444444444443,0.9866939611054247,678.4722222222222,1.29,15.0,24.441025,-0.39481481481481484
109,527560,L,N,686.1111111111111,669.4444444444443,1.0206611570247934,672.2222222222222,1.39,16.0,28.833975000000002,-0.4891975308641974
109,527810,L,N,694.4444444444445,686.1111111111111,1.021450459652707,679.8611111111111,1.18,15.0,21.068724999999997,-0.4535802469135803
109,528067,L,N,713.8888888888889,694.4444444444445,1.0331658291457289,690.9722222222222,1.21,15.0,21.736825,-0.4282098765432099
109,528321,L,N,705.5555555555557,713.8888888888889,1.0079365079365081,700.0,1.25,16.0,24.492150000000002,-0.4616666666666667
109,528587,L,N,738.8888888888889,705.5555555555557,1.036027263875365,713.1944444444446,1.31,16.0,25.108325000000004,-0.482283950617284
109,528842,L,N,708.3333333333334,738.8888888888889,0.9883720930232558,716.6666666666667,1.35,15.0,26.088449999999998,-0.500493827160494
109,529085,L,N,675.0,708.3333333333334,0.9548133595284872,706.9444444444445,1.195,14.0,21.4358,-0.4060493827160494
109,529324,L,N,663.8888888888889,675.0,0.9531405782652044,696.5277777777778,1.155,14.0,20.7696,-0.41938271604938276
109,529561,L,N,658.3333333333334,663.8888888888889,0.973305954825462,676.3888888888889,1.22,13.0,22.388325000000002,-0.4074074074074074
109,529806,L,N,680.5555555555555,658.3333333333334,1.016597510373444,669.4444444444445,1.285,15.0,23.885199999999998,-0.3469753086419753
109,530053,L,N,686.1111111111111,680.5555555555555,1.0206611570247934,672.2222222222222,1.285,16.0,23.996675,-0.39518518518518514
109,530302,L,N,691.6666666666666,686.1111111111111,1.01840490797546,679.1666666666666,1.145,17.0,21.676549999999995,-0.4929012345679012
109,530549,L,N,686.1111111111111,691.6666666666666,1.0,686.1111111111111,1.255,15.0,21.30165,-0.4346913580246914
109,530798,L,N,691.6666666666666,686.1111111111111,1.0040322580645162,688.8888888888888,1.12,16.0,19.48665,-0.4630864197530864
109,531050,L,N,700.0,691.6666666666666,1.0110330992978938,692.3611111111111,1.21,13.0,21.223049999999997,-0.42493827160493836
109,531280,L,N,638.8888888888888,700.0,0.9406952965235174,679.1666666666666,1.165,16.0,21.600825,-0.4868518518518518
109,531504,L,N,622.2222222222223,638.8888888888888,0.9382198952879583,663.1944444444443,1.17,14.0,22.530649999999998,-0.4989506172839506
109,531718,L,N,594.4444444444445,622.2222222222223,0.9304347826086958,638.8888888888888,1.145,13.0,20.44275,-0.4714197530864197
109,531934,L,N,600.0,594.4444444444445,0.9773755656108597,613.8888888888889,1.185,13.0,20.493925,-0.38654320987654317
109,532155,L,N,613.8888888888889,600.0,1.0102857142857142,607.6388888888889,0.985,15.0,16.1011,-0.3680246913580247
109,532383,L,N,633.3333333333333,613.8888888888889,1.0375426621160408,610.4166666666666,0.955,17.0,14.77515,-0.33104938271604933
109,532622,L,N,663.8888888888889,633.3333333333333,1.0575221238938053,627.7777777777778,0.925,16.0,13.37295,-0.22716049382716053
109,532868,L,N,683.3333333333334,663.8888888888889,1.0535331905781586,648.6111111111111,1.065,14.0,16.488075,-0.25611111111111107
109,533107,L,N,663.8888888888889,683.3333333333334,1.004201680672269,661.1111111111111,1.13,15.0,19.343650000000004,-0.3532098765432099
109,533357,L,N,694.4444444444445,663.8888888888889,1.0266940451745379,676.3888888888889,1.135,15.0,19.372575,-0.36277777777777775
109,533584,L,N,630.5555555555555,694.4444444444445,0.9438669438669439,668.0555555555555,1.03,15.0,17.358874999999998,-0.35432098765432096
109,533814,L,N,638.8888888888888,630.5555555555555,0.9725158562367863,656.9444444444445,1.14,13.0,18.831025000000004,-0.33870370370370373
109,534042,L,N,633.3333333333333,638.8888888888888,0.9754010695187166,649.3055555555554,1.22,14.0,21.631775,-0.36444444444444446
109,534278,L,N,655.5555555555555,633.3333333333333,1.024972855591748,639.5833333333333,1.295,14.0,22.876425,-0.3729012345679012
109,534520,L,N,672.2222222222223,655.5555555555555,1.0341880341880343,650.0,1.32,15.0,25.780549999999998,-0.43160493827160495
109,534769,L,N,691.6666666666666,672.2222222222223,1.042931937172775,663.1944444444443,1.3,16.0,24.945975000000004,-0.39456790123456786
109,535013,L,N,677.7777777777778,691.6666666666666,1.0051493305870238,674.3055555555555,1.26,15.0,23.5202,-0.39802469135802465
109,535253,L,N,666.6666666666666,677.7777777777778,0.9846153846153846,677.0833333333334,1.25,13.0,21.625675,-0.38537037037037036
109,535490,L,N,658.3333333333334,666.6666666666666,0.9773195876288661,673.6111111111111,1.285,14.0,23.598675,-0.42728395061728386
109,535736,L,N,683.3333333333334,658.3333333333334,1.017580144777663,671.5277777777778,1.34,14.0,26.36515,-0.4406172839506173
109,535968,L,N,644.4444444444445,683.3333333333334,0.9717277486910995,663.1944444444445,1.315,15.0,26.783974999999998,-0.4698148148148148
109,536199,L,N,641.6666666666667,644.4444444444445,0.9767441860465116,656.9444444444446,1.315,14.0,26.7558,-0.47141975308641976
109,536441,L,N,672.2222222222223,641.6666666666667,1.0178759200841219,660.4166666666667,1.395,15.0,28.606975,-0.4642592592592593
109,536693,L,N,700.0,672.2222222222223,1.0532915360501567,664.5833333333334,1.315,17.0,25.828174999999998,-0.43246913580246915
109,536955,L,N,727.7777777777777,700.0,1.061803444782168,685.4166666666667,1.335,14.0,26.074749999999998,-0.48604938271604936
109,537219,L,N,733.3333333333333,727.7777777777777,1.035294117647059,708.3333333333333,1.435,15.0,30.577849999999998,-0.4397530864197531
109,537467,L,N,688.8888888888889,733.3333333333333,0.9668615984405459,712.5,1.51,15.0,31.124825,-0.4297530864197531
109,537705,L,N,661.1111111111111,688.8888888888889,0.9407114624505928,702.7777777777778,1.485,15.0,31.316675000000004,-0.4956172839506173
109,537950,L,N,680.5555555555555,661.1111111111111,0.9849246231155779,690.9722222222222,1.12,15.0,21.404500000000002,-0.507283950617284
109,538196,L,N,683.3333333333334,680.5555555555555,1.007164790174002,678.4722222222223,1.035,14.0,17.2581,-0.416604938271605
109,538438,L,N,672.2222222222223,683.3333333333334,0.9969104016477859,674.3055555555555,1.15,13.0,19.51025,-0.36796296296296294
109,538680,L,N,672.2222222222223,672.2222222222223,0.9928205128205129,677.0833333333334,1.27,14.0,22.97325,-0.42950617283950615
109,538938,L,N,716.6666666666666,672.2222222222223,1.0445344129554657,686.1111111111111,1.31,14.0,24.689774999999997,-0.4654938271604937
109,539196,L,N,716.6666666666666,716.6666666666666,1.032,694.4444444444445,1.365,16.0,27.455374999999997,-0.5454320987654322
109,539456,L,N,722.2222222222222,716.6666666666666,1.0216110019646365,706.9444444444445,1.255,15.0,24.224875,-0.566358024691358
109,539706,L,N,694.4444444444445,722.2222222222222,0.9746588693957116,712.5,1.215,14.0,21.744400000000002,-0.46907407407407414
109,539948,L,N,672.2222222222223,694.4444444444445,0.9584158415841586,701.3888888888888,1.23,14.0,22.493699999999997,-0.44407407407407407
109,540193,L,N,680.5555555555555,672.2222222222223,0.9829488465396189,692.3611111111111,1.27,14.0,23.6991,-0.4710493827160493
109,540450,L,N,713.8888888888889,680.5555555555555,1.0342052313883299,690.2777777777778,1.335,15.0,24.368275,-0.4487037037037037
109,540705,L,N,708.3333333333334,713.8888888888889,1.0210210210210209,693.7500000000001,1.37,14.0,25.6104,-0.4408641975308642
109,540960,L,N,708.3333333333334,708.3333333333334,1.007905138339921,702.7777777777778,1.475,15.0,29.288424999999997,-0.43043209876543215
109,541229,L,N,747.2222222222223,708.3333333333334,1.0386100386100388,719.4444444444445,1.505,15.0,30.323675,-0.4325925925925926
109,541497,L,N,744.4444444444445,747.2222222222223,1.023877745940783,727.0833333333334,1.59,17.0,35.33805,-0.431604938271605
109,541770,L,N,758.3333333333333,744.4444444444445,1.0253521126760563,739.5833333333333,1.615,15.0,33.691,-0.4580864197530864
109,542027,L,N,713.8888888888889,758.3333333333333,0.9634489222118089,740.9722222222222,1.465,15.0,28.136925000000005,-0.3812962962962963
109,542278,L,N,697.2222222222222,713.8888888888889,0.9571020019065776,728.4722222222223,1.575,14.0,31.071474999999996,-0.3515432098765432
109,542539,L,N,725.0,697.2222222222222,1.0019193857965452,723.6111111111111,1.645,16.0,35.237775,-0.4054320987654321
109,542807,L,N,744.4444444444445,725.0,1.033751205400193,720.1388888888889,1.72,15.0,36.742425000000004,-0.36456790123456795
109,543073,L,N,738.8888888888889,744.4444444444445,1.0172084130019121,726.3888888888889,1.71,16.0,38.546825000000005,-0.40685185185185185
109,543342,L,N,747.2222222222223,738.8888888888889,1.011278195488722,738.8888888888888,1.56,15.0,32.544174999999996,-0.4308641975308641
109,543614,L,N,755.5555555555555,747.2222222222223,1.0120930232558139,746.5277777777778,1.57,15.0,32.470600000000005,-0.4096913580246913
109,543886,L,N,755.5555555555555,755.5555555555555,1.0083410565338276,749.3055555555557,1.605,16.0,36.376450000000006,-0.4639506172839506
109,544156,L,N,750.0,755.5555555555555,0.9972299168975068,752.0833333333334,1.6,15.0,35.688875,-0.49216049382716043
109,544412,L,N,711.1111111111111,750.0,0.9570093457943923,743.0555555555557,1.64,15.0,38.226025,-0.5202469135802469
109,544663,L,N,697.2222222222222,711.1111111111111,0.9571020019065776,728.4722222222223,1.59,14.0,34.1203,-0.5307407407407406
109,544932,L,N,747.2222222222223,697.2222222222222,1.0286806883365203,726.3888888888888,1.575,15.0,33.3363,-0.5531481481481482
109,545162,V,V,638.8888888888888,747.2222222222223,0.9145129224652087,698.6111111111111,0.715,6.0,37.15232499999999,-0.03746913580246913
109,545476,L,N,872.2222222222223,638.8888888888888,1.180451127819549,738.8888888888888,1.47,15.0,33.171425,-0.6574074074074074
109,545745,L,N,747.2222222222223,872.2222222222223,0.9944547134935305,751.3888888888889,1.105,15.0,20.814525,-0.5522222222222223
109,546014,L,N,747.2222222222223,747.2222222222223,0.9944547134935305,751.3888888888889,1.225,15.0,21.922025,-0.4604938271604938
109,546275,L,N,725.0,747.2222222222223,0.9380053908355794,772.9166666666667,1.415,14.0,27.349249999999998,-0.43209876543209874
109,546533,L,N,716.6666666666666,725.0,0.9763481551561022,734.0277777777777,1.53,14.0,30.5745,-0.3933333333333333
109,546782,L,N,691.6666666666666,716.6666666666666,0.9604628736740598,720.1388888888888,1.52,15.0,32.6736,-0.43104938271604937
109,547028,L,N,683.3333333333334,691.6666666666666,0.970414201183432,704.1666666666666,1.295,15.0,23.9018,-0.41148148148148145
109,547291,L,N,730.5555555555555,683.3333333333334,1.0354330708661417,705.5555555555555,1.39,17.0,25.758149999999997,-0.44530864197530867
109,547558,L,N,741.6666666666667,730.5555555555555,1.0419512195121952,711.8055555555557,1.455,15.0,29.936374999999998,-0.4641358024691359
109,547818,L,N,722.2222222222222,741.6666666666667,1.0038610038610039,719.4444444444445,1.505,15.0,29.546049999999997,-0.47265432098765425
109,548083,L,N,736.1111111111112,722.2222222222222,1.0047393364928912,732.6388888888889,1.53,15.0,32.697675,-0.5031481481481481
109,548340,L,N,713.8888888888889,736.1111111111112,0.9799809342230696,728.4722222222222,1.28,14.0,23.58275,-0.4297530864197531
109,548598,L,N,716.6666666666666,713.8888888888889,0.9923076923076921,722.2222222222223,1.43,15.0,26.748175,-0.38506172839506175
109,548855,L,N,713.8888888888889,716.6666666666666,0.991321118611379,720.1388888888889,1.495,14.0,28.4284,-0.362962962962963
109,549107,L,N,700.0,713.8888888888889,0.984375,711.1111111111111,1.575,13.0,30.384075,-0.4060493827160493
109,549361,L,N,705.5555555555557,700.0,0.9951028403525956,709.0277777777778,1.47,15.0,28.8723,-0.47006172839506166
109,549639,L,N,772.2222222222223,705.5555555555557,1.0682036503362153,722.9166666666666,1.305,17.0,25.641125,-0.41617283950617284
109,549912,L,N,758.3333333333333,772.2222222222223,1.0331125827814567,734.0277777777778,1.495,15.0,28.5947,-0.39604938271604945
109,550178,L,N,738.8888888888889,758.3333333333333,0.9934640522875817,743.75,1.53,16.0,30.970175,-0.39111111111111113
109,550442,L,N,733.3333333333333,738.8888888888889,0.9768732654949122,750.6944444444443,1.615,16.0,33.098150000000004,-0.3985802469135803
109,550694,L,N,700.0,733.3333333333333,0.9554502369668246,732.6388888888889,1.405,15.0,25.98565,-0.41080246913580254
109,550957,L,N,730.5555555555555,700.0,1.0066985645933013,725.6944444444445,1.365,16.0,24.9713,-0.3768518518518518
109,551213,L,N,711.1111111111111,730.5555555555555,0.9893719806763285,718.75,1.45,14.0,26.593974999999997,-0.3765432098765432
109,551469,L,N,711.1111111111111,711.1111111111111,0.9970788704965918,713.1944444444446,1.505,14.0,29.30845,-0.40407407407407403
109,551737,L,N,744.4444444444445,711.1111111111111,1.0278044103547461,724.3055555555554,1.515,16.0,31.4314,-0.49833333333333335
109,552023,L,N,794.4444444444443,744.4444444444445,1.0731707317073171,740.2777777777777,1.43,16.0,28.6529,-0.4273456790123456
109,552296,L,N,758.3333333333333,794.4444444444443,1.0083102493074791,752.0833333333333,1.51,15.0,31.277849999999997,-0.3924691358024691
109,552557,L,N,725.0,758.3333333333333,0.9595588235294119,755.5555555555554,1.585,15.0,31.510299999999997,-0.40148148148148144
109,552821,L,N,733.3333333333333,725.0,0.9741697416974171,752.7777777777776,1.52,15.0,30.776,-0.39141975308641974
109,553076,L,N,708.3333333333334,733.3333333333333,0.9686609686609687,731.25,1.415,15.0,28.0016,-0.38641975308641974
109,553337,L,N,725.0,708.3333333333334,1.0028818443804035,722.9166666666666,1.51,16.0,30.988999999999997,-0.39820987654320983
109,553595,L,N,716.6666666666666,725.0,0.9942196531791908,720.8333333333333,1.515,16.0,30.8648,-0.4325308641975309
109,553858,L,N,730.5555555555555,716.6666666666666,1.0144648023143683,720.1388888888889,1.555,15.0,33.134125000000004,-0.46469135802469136
109,554135,L,N,769.4444444444445,730.5555555555555,1.0462700661000945,735.4166666666666,1.48,16.0,30.681475,-0.5203086419753087
109,554416,L,N,780.5555555555555,769.4444444444445,1.0417052826691382,749.3055555555555,1.49,15.0,30.424025000000004,-0.46648148148148155
109,554686,L,N,750.0,780.5555555555555,0.9899175068744271,757.6388888888889,1.515,14.0,30.601775,-0.41858024691358026
109,554943,L,N,713.8888888888889,750.0,0.9474654377880185,753.4722222222222,1.535,14.0,30.605325,-0.4358641975308642
109,555203,L,N,722.2222222222222,713.8888888888889,0.9737827715355805,741.6666666666666,1.585,14.0,32.2477,-0.4583950617283951
109,555464,L,N,725.0,722.2222222222222,0.9961832061068702,727.7777777777778,1.495,14.0,29.618925,-0.4502469135802469
109,555731,L,N,741.6666666666667,725.0,1.0220095693779903,725.6944444444446,1.505,14.0,29.34805,-0.45691358024691364
109,555998,L,N,741.6666666666667,741.6666666666667,1.0123222748815166,732.6388888888889,1.485,15.0,30.3724,-0.5217901234567901
109,556269,L,N,752.7777777777777,741.6666666666667,1.0168855534709191,740.2777777777778,1.515,15.0,31.5354,-0.5129012345679012
109,556554,L,N,791.6666666666666,752.7777777777777,1.0458715596330275,756.9444444444445,1.615,17.0,35.23287499999999,-0.5258641975308641
109,556833,L,N,775.0,791.6666666666666,1.0127041742286753,765.2777777777777,1.495,16.0,31.335475000000002,-0.4917283950617284
109,557093,L,N,722.2222222222222,775.0,0.9497716894977168,760.4166666666666,1.545,14.0,30.37065,-0.4249382716049383
109,557349,L,N,711.1111111111111,722.2222222222222,0.9481481481481481,750.0,1.555,14.0,31.498975,-0.4339506172839506
109,557606,L,N,713.8888888888889,711.1111111111111,0.9771863117870725,730.5555555555554,1.585,15.0,33.098524999999995,-0.46456790123456787
109,557875,L,N,747.2222222222223,713.8888888888889,1.0326295585412668,723.6111111111111,1.57,15.0,33.79260000000001,-0.514320987654321
109,558145,L,N,750.0,747.2222222222223,1.0266159695817492,730.5555555555555,1.47,15.0,31.103249999999996,-0.554074074074074
109,558413,L,N,744.4444444444445,750.0,1.0075187969924813,738.8888888888889,1.475,14.0,29.7827,-0.55820987654321
109,558685,L,N,755.5555555555555,744.4444444444445,1.0083410565338276,749.3055555555555,1.48,15.0,30.548224999999995,-0.5754320987654321
109,558970,L,N,791.6666666666666,755.5555555555555,1.0410958904109588,760.4166666666666,1.57,16.0,35.09945,-0.5055555555555555
109,559232,L,N,727.7777777777777,791.6666666666666,0.9641214351425943,754.8611111111111,1.555,16.0,35.279900000000005,-0.553641975308642
109,559484,L,N,700.0,727.7777777777777,0.9411764705882353,743.75,1.41,14.0,29.555475,-0.6357407407407407
109,559738,L,N,705.5555555555557,700.0,0.9648622981956316,731.25,1.275,13.0,27.910175,-0.6957407407407407
109,559992,L,N,705.5555555555557,705.5555555555557,0.9941291585127202,709.7222222222223,1.445,14.0,30.3376,-0.5690123456790124
109,560261,L,N,747.2222222222223,705.5555555555557,1.0456754130223518,714.5833333333334,1.69,16.0,39.205525,-0.501604938271605
109,560531,L,N,750.0,747.2222222222223,1.0315186246418337,727.0833333333334,1.73,15.0,39.58845,-0.4311111111111111
109,560801,L,N,750.0,750.0,1.0159924741298212,738.1944444444445,1.58,15.0,33.572424999999996,-0.34555555555555556
109,561067,L,N,738.8888888888889,750.0,0.9897674418604651,746.5277777777778,1.69,16.0,37.8597,-0.35950617283950614
109,561340,L,N,758.3333333333333,738.8888888888889,1.0120481927710845,749.3055555555554,1.775,16.0,39.522425000000005,-0.3061728395061728
109,561592,L,N,700.0,758.3333333333333,0.9500471253534402,736.8055555555555,1.82,15.0,41.8312,-0.3716049382716049
109,561837,L,N,680.5555555555555,700.0,0.9459459459459459,719.4444444444445,1.535,16.0,33.69372500000001,-0.395679012345679
109,562091,L,N,705.5555555555557,680.5555555555555,0.9921875000000002,711.1111111111111,1.495,16.0,30.386950000000002,-0.4099999999999999
109,562344,L,N,702.7777777777777,705.5555555555557,1.0079681274900396,697.2222222222223,1.575,15.0,32.840775,-0.4587654320987654
109,562613,L,N,747.2222222222223,702.7777777777777,1.0538687561214495,709.0277777777778,1.67,17.0,39.171975,-0.5071604938271606
109,562884,L,N,752.7777777777777,747.2222222222223,1.035339063992359,727.0833333333334,1.43,16.0,29.36825,-0.4908641975308642
109,563152,L,N,744.4444444444445,752.7777777777777,1.0103675777568333,736.8055555555555,1.365,15.0,25.92635,-0.40703703703703703
109,563410,L,N,716.6666666666666,744.4444444444445,0.9681050656660413,740.2777777777777,1.475,15.0,28.548825,-0.45790123456790127
109,563677,L,N,741.6666666666667,716.6666666666666,1.0037593984962407,738.8888888888889,1.565,15.0,33.873825,-0.43925925925925924
109,563929,L,N,700.0,741.6666666666667,0.9645933014354067,725.6944444444445,1.62,15.0,35.518375,-0.46734567901234564
109,564173,L,N,677.7777777777778,700.0,0.9559255631733594,709.0277777777778,1.32,15.0,25.011025,-0.41925925925925916
109,564427,L,N,705.5555555555557,677.7777777777778,0.9990167158308753,706.25,1.25,16.0,22.813025,-0.38697530864197527
109,564681,L,N,705.5555555555557,705.5555555555557,1.0119521912350598,697.2222222222223,1.39,16.0,26.6493,-0.4335802469135803
109,564949,L,N,744.4444444444445,705.5555555555557,1.0509803921568628,708.3333333333334,1.55,17.0,32.33895,-0.45080246913580246
109,565213,L,N,733.3333333333333,744.4444444444445,1.0153846153846153,722.2222222222222,1.475,16.0,31.031125000000003,-0.42882716049382713
109,565466,L,N,702.7777777777777,733.3333333333333,0.9740134744947064,721.5277777777777,1.305,15.0,23.39775,-0.35851851851851857
109,565712,L,N,683.3333333333334,702.7777777777777,0.9544131910766246,715.9722222222223,1.365,15.0,25.259025,-0.3909259259259259
109,565954,L,N,672.2222222222223,683.3333333333334,0.9631840796019902,697.9166666666666,1.59,17.0,34.495574999999995,-0.3626543209876543
109,566184,L,N,638.8888888888888,672.2222222222223,0.9474768280123583,674.3055555555555,0.995,17.0,13.472174999999998,-0.3737654320987654
109,566420,L,N,655.5555555555555,638.8888888888888,0.9895178197064989,662.5,0.815,17.0,11.881625,-0.26580246913580247
109,566644,L,N,622.2222222222223,655.5555555555555,0.9613733905579401,647.2222222222222,0.815,16.0,11.0355,-0.2903703703703704
109,566894,L,N,694.4444444444445,622.2222222222223,1.0638297872340428,652.7777777777777,0.785,15.0,10.172025,-0.31104938271604937
109,567140,L,N,683.3333333333334,694.4444444444445,1.0292887029288702,663.8888888888889,0.82,16.0,9.532549999999999,-0.29660493827160495
109,567396,L,N,711.1111111111111,683.3333333333334,1.0491803278688523,677.7777777777778,0.99,14.0,10.750425,-0.3359259259259259
109,567630,L,N,650.0,711.1111111111111,0.949290060851927,684.7222222222222,0.885,15.0,12.4387,-0.1809259259259259
109,567874,L,N,677.7777777777778,650.0,0.9959183673469388,680.5555555555555,1.24,17.0,21.00135,-0.07024691358024691
109,568101,L,N,630.5555555555555,677.7777777777778,0.9448491155046826,667.3611111111111,1.58,18.0,35.25795,-0.2108641975308642
109,568347,L,N,683.3333333333334,630.5555555555555,1.0347003154574133,660.4166666666667,1.735,12.0,40.8946,-0.580925925925926
109,568574,L,N,630.5555555555555,683.3333333333334,0.9618644067796609,655.5555555555557,2.255,17.0,74.739125,-0.4158024691358025
109,568811,L,N,658.3333333333334,630.5555555555555,1.0117395944503735,650.6944444444445,2.13,17.0,61.244775,-0.4722839506172839
109,569051,L,N,666.6666666666666,658.3333333333334,1.0105263157894737,659.7222222222222,1.91,16.0,55.515,-0.6455555555555555
109,569300,L,N,691.6666666666666,666.6666666666666,1.0451206715634838,661.8055555555555,2.11,18.0,57.514875,-0.3178395061728395
109,569544,L,N,677.7777777777778,691.6666666666666,1.0061855670103095,673.6111111111111,2.26,19.0,70.1729,-0.29172839506172843
109,569796,L,N,700.0,677.7777777777778,1.0233502538071064,684.0277777777778,1.96,18.0,50.214825,-0.6938271604938272
109,570031,L,N,652.7777777777778,700.0,0.9591836734693878,680.5555555555555,2.02,18.0,54.92967500000001,-0.7442592592592593
109,570255,L,N,622.2222222222223,652.7777777777778,0.9382198952879582,663.1944444444445,1.61,13.0,30.623325,-0.16469135802469137
109,570513,L,N,716.6666666666666,622.2222222222223,1.065015479876161,672.9166666666666,0.48,202.0,102.818675,1.6462345679012345
109,570751,L,N,661.1111111111111,716.6666666666666,0.9968586387434556,663.1944444444443,0.02,102.0,42.569375,0.4514197530864198
109,570986,L,N,652.7777777777778,661.1111111111111,0.9842931937172775,663.1944444444445,-1.005,0.0,32.240700000000004,-0.3271604938271605
109,571220,L,N,650.0,652.7777777777778,0.9699481865284973,670.1388888888889,-1.435,0.0,49.5377,-0.7222839506172841
109,571465,L,N,680.5555555555555,650.0,1.0294117647058825,661.1111111111111,-1.78,0.0,71.9938,-1.017962962962963
109,571705,L,N,666.6666666666666,680.5555555555555,1.0062893081761006,662.5,-1.945,0.0,85.779025,-1.0878395061728394
109,571936,L,N,641.6666666666667,666.6666666666666,0.9726315789473686,659.7222222222222,1.245,20.0,62.152325,-1.3116049382716046
109,572177,L,N,669.4444444444443,641.6666666666667,1.0073145245559039,664.5833333333333,1.385,16.0,55.051175,-1.2534567901234568
109,572405,L,N,633.3333333333333,669.4444444444443,0.9702127659574467,652.7777777777778,1.655,18.0,57.344925,-1.114506172839506
109,572629,L,N,622.2222222222223,633.3333333333333,0.9696969696969698,641.6666666666666,1.92,18.0,68.897375,-0.9924074074074073
109,572868,L,N,663.8888888888889,622.2222222222223,1.0257510729613735,647.2222222222222,2.06,20.0,82.15795,-0.980679012345679
109,573115,L,N,686.1111111111111,663.8888888888889,1.0533049040511726,651.3888888888889,2.17,21.0,83.5814,-0.8819135802469136
109,573365,L,N,694.4444444444445,686.1111111111111,1.0416666666666665,666.6666666666667,2.28,21.0,91.44669999999999,-0.7879012345679013
109,573612,L,N,686.1111111111111,694.4444444444445,1.005086469989827,682.6388888888889,2.33,21.0,96.6113,-0.7750617283950617
109,573869,L,N,713.8888888888889,686.1111111111111,1.026973026973027,695.1388888888889,2.365,23.0,103.1661,-0.7708024691358025
109,574122,L,N,702.7777777777777,713.8888888888889,1.0049652432969214,699.3055555555555,2.375,22.0,103.415625,-0.7680246913580246
109,574373,L,N,697.2222222222222,702.7777777777777,0.9960317460317459,700.0,2.44,21.0,103.15675,-0.7609259259259259
109,574620,L,N,686.1111111111111,697.2222222222222,0.9801587301587301,700.0,2.475,20.0,101.0138,-0.6771604938271604
109,574863,L,N,675.0,686.1111111111111,0.9778672032193159,690.2777777777778,2.485,19.0,97.6303,-0.6385802469135803
109,575112,L,N,691.6666666666666,675.0,1.006060606060606,687.4999999999999,2.425,20.0,92.47285000000001,-0.7706790123456789
109,575382,L,N,750.0,691.6666666666666,1.070366699702676,700.6944444444445,2.415,19.0,85.51502500000001,-0.7112345679012346
109,575649,L,N,741.6666666666667,750.0,1.0379008746355687,714.5833333333333,2.605,21.0,110.627175,-0.6448148148148147
109,575909,L,N,722.2222222222222,741.6666666666667,0.994263862332696,726.3888888888888,2.63,23.0,116.00387500000001,-0.6494444444444444
109,576174,L,N,736.1111111111112,722.2222222222222,0.9981167608286253,737.5,2.6,22.0,112.715275,-0.6726543209876543
109,576435,L,N,725.0,736.1111111111112,0.9914529914529915,731.25,2.575,22.0,115.89835000000002,-0.6990740740740742
109,576693,L,N,716.6666666666666,725.0,0.9885057471264367,725.0,2.53,22.0,110.90112500000001,-0.6911111111111111
109,576943,L,N,694.4444444444445,716.6666666666666,0.9671179883945842,718.0555555555555,2.56,21.0,112.81655,-0.6706172839506174
109,577193,L,N,694.4444444444445,694.4444444444445,0.9813542688910698,707.6388888888888,2.585,19.0,107.67384999999999,-0.6382098765432099
109,577454,L,N,725.0,694.4444444444445,1.0245338567222768,707.6388888888889,2.59,22.0,119.7508,-0.7294444444444446
109,577731,L,N,769.4444444444445,725.0,1.067437379576108,720.8333333333333,2.555,22.0,117.144875,-0.6664197530864198
109,578001,L,N,750.0,769.4444444444445,1.0207939508506616,734.7222222222222,2.475,21.0,102.9671,-0.6712345679012346
109,578267,L,N,738.8888888888889,750.0,0.9906890130353819,745.8333333333333,2.55,21.0,112.42745,-0.6735185185185186
109,578531,L,N,733.3333333333333,738.8888888888889,0.9805013927576602,747.9166666666665,2.565,20.0,107.044725,-0.6841975308641974
